Feature                           , F_score             , F_pvalue               , MI_score            , Lasso_weight          , CV_Accuracy        , ReliefF_score        , Permutation_score, F_score_norm          , MI_score_norm       , Lasso_weight_norm     , CV_Accuracy_norm    , ReliefF_score_norm  , Permutation_score_norm, MeanScore
PL_CKSAAP_42                      ,  14.710972000343654 , 6.728473323905735e-22  , 0.213472335623631   , 0.010000256348057554  , 0.28339416058394157, 0.08829082638216058  ,               0.0, 0.1187064192719681    , 0.24817611031136488 , 0.003171237562373428  , 0.6406523369157708  , 0.3311343706250649  ,                    0.0, 0.2236400791144237
PL_CKSAAP_358                     ,  13.276033190507274 , 1.1489226835072872e-19 , 0.08820405014100974 , 1.045866792475819     , 0.23641047659939884, 0.11631055388570899  ,               0.0, 0.10640111839411862   , 0.1025432078295076  , 0.3316607036961173    , 0.36715821044738783 , 0.43242866740349273 ,                    0.0, 0.22336531796177064
PL_AAIndex1_504                   ,  24.096079231027108 , 7.095891635556843e-36  , 0.18901389584171024 , 0.0                   , 0.23198797767282095, 0.15702850291736006  ,               0.0, 0.19918829588774456   , 0.21974151042923432 , 0.0                   , 0.34141464633841534 , 0.5796283863478915  ,                    0.0, 0.22332880650054762
PEP_AF2                           ,  15.411772515875224 , 5.575543420091515e-23  , 0.23023921910199396 , 0.0                   , 0.2202125375697724 , 0.1833102437378422   ,               0.0, 0.12471612584611205   , 0.26766875281957464 , 0.0                   , 0.27286928267932997 , 0.6746396763108828  ,                    0.0, 0.22331563960931658
BAS_DPEP_BAS_DPEP_KE              ,   5.97607871323561  , 4.509362133431376e-08  , 0.28898674494945853 , 0.40523231967897305   , 0.25993988836410475, 0.08726879339018127  ,               0.0, 0.04380044467781219   , 0.33596674755808437 , 0.1285055011518071    , 0.5041239690077479  , 0.32743961259453847 ,                    0.0, 0.22330604583166502
BAS_AAC_BAS_AAC_Q                 ,  20.615572827592768 , 8.02336461544615e-31   , 0.15026990618476388 , 0.0                   , 0.27171532846715324, 0.11357265429148572  ,               0.0, 0.169341254182583     , 0.1746989871303029  , 0.0                   , 0.5726693326668331  , 0.4225308690037165  ,                    0.0, 0.22320674049723924
PL_AAIndex1_411                   ,  12.959694357887017 , 3.593196458816555e-19  , 0.17348256418492847 , 0.10727009719216053   , 0.25699871189351653, 0.13830908039714288  ,               0.0, 0.10368835845755811   , 0.20168528095446212 , 0.034017024133716746  , 0.487003249187703   , 0.511955681820571   ,                    0.0, 0.2230582657590018
PL_AAIndex1_413                   ,  15.299781337176597 , 8.293642865965999e-23  , 0.15979187012012153 , 0.0                   , 0.2613460712752254 , 0.13923369066827637  ,               0.0, 0.12375574681105847   , 0.1857689178784657  , 0.0                   , 0.5123094226443388  , 0.5152982463475357  ,                    0.0, 0.2228553889468998
PL_CKSAAP_303                     ,  13.718707093522799 , 2.3396498525127552e-20 , 0.193176534800791   , 0.19173120669688595   , 0.2701481322455989 , 0.10110061175543654  ,               0.0, 0.11019726324018289   , 0.22458086135719993 , 0.060800961834788475  , 0.5635466133466631  , 0.37744310796393654 ,                    0.0, 0.2227614679571285
PL_CKSAAP_235                     ,  13.9034524109356   , 1.2060069473376937e-20 , 0.16130396170941896 , 0.9469548488529378    , 0.23930871618720478, 0.09431672787983462  ,               0.0, 0.11178154453563238   , 0.1875268272017983  , 0.3002941806724178    , 0.3840289927518119  , 0.35291864581423893 ,                    0.0, 0.2227583651626499
PL_CKSAAP_255                     ,  13.280219723050337 , 1.1317342393944338e-19 , 0.24145595840306688 , 0.03379476114311012   , 0.27020180334907684, 0.10036421428280799  ,               0.0, 0.10643701995467586   , 0.2807089752071014  , 0.010716846870559042  , 0.5638590352411896  , 0.37478095273313083 ,                    0.0, 0.2227504716677761
PL_AAIndex1_539                   ,  24.2794174998243   , 3.882084462495505e-36  , 0.22171644292356385 , 0.0                   , 0.23203091455560326, 0.14470134058505899  ,               0.0, 0.2007605110543486    , 0.2577604458024709  , 0.0                   , 0.3416645838540364  , 0.5350643826627797  ,                    0.0, 0.22254165389560596
BAS_REDN_BAS_REDN_FF.1            ,  22.020505621424633 , 7.014914787528574e-33  , 0.3563535470089607  , 0.013599019149137628  , 0.22610562473164447, 0.114953003398006    ,               0.0, 0.18138923882328697   , 0.4142852371665906  , 0.004312461484605593  , 0.30717320669832526 , 0.4275209779202288  ,                    0.0, 0.22244685368217287
BAS_REDN_BAS_REDN_SFS             ,   8.780174361160423 , 1.5170437716166363e-12 , 0.2963594946749839  , 0.5712230023123601    , 0.23062473164448263, 0.1092323878315022   ,               0.0, 0.06784693390888791   , 0.34453807060017655 , 0.181143740557865     , 0.3334791302174458  , 0.40684034386069534 ,                    0.0, 0.22230803652417844
BAS_DPEP_BAS_DPEP_VI              ,  11.736569285267283 , 3.018102895866257e-17  , 0.28818687638610063 , 0.5065869815512336    , 0.24963503649635038, 0.07980355384996007  ,               0.0, 0.09319946379065346   , 0.33503684594701805 , 0.16064664830484013   , 0.44413896525868535 , 0.3004519772075256  ,                    0.0, 0.2222456500847871
BAS_DPEP_BAS_DPEP_LY              ,  10.65261543609586  , 1.5722520831955275e-15 , 0.36811045894407446 , 0.34251696157451317   , 0.23938385573207385, 0.08757009968390321  ,               0.0, 0.0839040303127072    , 0.42795344698312665 , 0.10861748104148308   , 0.38446638340414907 , 0.32852886691129135 ,                    0.0, 0.22224503477545954
PL_CTDD_123                       ,  13.10217822169859  , 2.1493548790100963e-19 , 0.26399730173431024 , 0.9595408035091981    , 0.2070523829969944 , 0.11299787634057666  ,               0.0, 0.10491022715496959   , 0.30691482006656867 , 0.30428538357513285   , 0.19626343414146463 , 0.4204529855434399  ,                    0.0, 0.22213780841359596
BAS_DPEP_BAS_DPEP_SG              ,   9.611224681049247 , 7.146979534018256e-14  , 0.31520285932060865 , 0.9514733724510998    , 0.21727136109918418, 0.08906052255768056  ,               0.0, 0.07497359614755933   , 0.3664447637052487  , 0.3017270751165433    , 0.25574856285928504 , 0.3339169042104635  ,                    0.0, 0.22213515033984998
BAS_REDN_BAS_REDN_SGS             ,  13.917815137320007 , 1.1454896178479753e-20 , 0.1445584249804801  , 0.5094520325881582    , 0.26869901245169603, 0.0886738421354898   ,               0.0, 0.11190471192672588   , 0.16805900174177602 , 0.16155520076091562   , 0.5551112221944514  , 0.3325190133338004  ,                    0.0, 0.22152485832627825
BAS_DPEP_BAS_DPEP_IE              ,   9.560676145591037 , 8.604889118902011e-14  , 0.3346371010618392  , 0.09141342321729573   , 0.25703091455560323, 0.0931912271321317   ,               0.0, 0.0745401177765765    , 0.38903839162476    , 0.028988625023411152  , 0.48719070232441863 , 0.3488498408357563  ,                    0.0, 0.22143461293082045
PL_CKSAAP_202                     ,  11.678523069015439 , 3.727451930773888e-17  , 0.14639903421856504 , 0.0                   , 0.2745598969514813 , 0.1283979702351247   ,               0.0, 0.09270168914625512   , 0.17019883517722617 , 0.0                   , 0.5892276930767306  , 0.47612596384676054 ,                    0.0, 0.2213756968744954
PL_CTDD_77                        ,   5.845852918589734 , 7.24792344251159e-08   , 0.29440892761701054 , 0.0                   , 0.252565478746243  , 0.12957043227138637  ,               0.0, 0.042683694908282103  , 0.3422704037198985  , 0.0                   , 0.46119720069982506 , 0.48036453888099273 ,                    0.0, 0.22108597303483304
PL_CTDD_187                       ,   5.845852918589734 , 7.24792344251159e-08   , 0.2942280054191082  , 0.0                   , 0.252565478746243  , 0.12957043227138637  ,               0.0, 0.042683694908282103  , 0.342060069358712   , 0.0                   , 0.46119720069982506 , 0.48036453888099273 ,                    0.0, 0.22105091730796866
PL_AAIndex1_136                   ,  23.852809328243158 , 1.582075629994874e-35  , 0.23250474423428047 , 0.0                   , 0.2319987118935165 , 0.1397349116272287   ,               0.0, 0.19710213769914345   , 0.2703025798843368  , 0.0                   , 0.34147713071732055 , 0.5171102134539702  ,                    0.0, 0.22099867695912848
PL_AAIndex1_116                   ,  26.232976158241666 , 6.667943321107024e-39  , 0.17646615784018715 , 0.0                   , 0.2466401889222843 , 0.12851504326182248  ,               0.0, 0.21751323034075132   , 0.20515391151939513 , 0.0                   , 0.4267058235441141  , 0.4765491952971581  ,                    0.0, 0.22098702678356977
BAS_REDN_BAS_REDN_DDD             ,   5.455766695778607 , 2.989646994339835e-07  , 0.3645027675587409  , 0.020176071433310773  , 0.2819128381279519 , 0.05869028341929592  ,               0.0, 0.039338515094975574  , 0.42375926035655376 , 0.006398147543774982  , 0.6320294926268433  , 0.22412525773118303 ,                    0.0, 0.22094177889222175
PL_CTDT_35                        ,  13.535885949693784 , 4.511561744059395e-20  , 0.2046327718730856  , 0.0                   , 0.261356805495921  , 0.12569912648060771  ,               0.0, 0.10862948267265811   , 0.2378995161941417  , 0.0                   , 0.5123719070232442  , 0.46636935646383615 ,                    0.0, 0.22087837705898003
PL_CKSAAP_250                     ,  11.815279234186894 , 2.2670922869024535e-17 , 0.09947657154286427 , 0.8538680024809079    , 0.2540575354229283 , 0.10040949086142069  ,               0.0, 0.09387444003138      , 0.1156482807034289  , 0.2707748870159902    , 0.46988252936765806 , 0.374944632383139   ,                    0.0, 0.22085412825026604
PL_CKSAAP_82                      ,  12.24603999896836  , 4.7471245186430176e-18 , 0.1646961081372198  , 0.7931990977365798    , 0.2672713610991842 , 0.062084651002975645 ,               0.0, 0.09756842390070812   , 0.19147042815411303 , 0.2515358292461721    , 0.5468007998000499  , 0.23639625777402024 ,                    0.0, 0.2206286231458439
PL_AAIndex1_375                   ,  18.999389089629275 , 2.0105539316409781e-28 , 0.18608563195558148 , 0.0                   , 0.25843709746672394, 0.12252047418783359  ,               0.0, 0.15548168955641198   , 0.21633720448438365 , 0.0                   , 0.4953761559610099  , 0.45487819015399533 ,                    0.0, 0.22034554002596682
PL_CKSAAP_181                     ,  13.834755835831775 , 1.5428462729001697e-20 , 0.21711136455975222 , 1.2173059769248646    , 0.21732503220266203, 0.08417296949198554  ,               0.0, 0.11119243786422892   , 0.25240672897227345 , 0.38602674817187543   , 0.2560609847538111  , 0.3162478797456778  ,                    0.0, 0.22032246325131113
PL_CTDT_34                        ,  22.061168410856627 , 6.12100233341532e-33   , 0.21840991430173684 , 0.0                   , 0.25696650923142983, 0.10703753229347657  ,               0.0, 0.18173794209555433   , 0.2539163813732279  , 0.0                   , 0.48681579605098735 , 0.3989057075146999  ,                    0.0, 0.22022930450574493
PL_CTD_30                         ,   9.652582490799835 , 6.139999435251264e-14  , 0.16090734408616525 , 0.5514802893932353    , 0.2702125375697724 , 0.08524658003449426  ,               0.0, 0.07532825955838998   , 0.18706573223727987 , 0.17488301777104914   , 0.5639215196200948  , 0.3201290961102393  ,                    0.0, 0.22022127088284224
PL_CKSAAP_295                     ,  19.80514085516217  , 1.2680839163054647e-29 , 0.23808989020991334 , 0.0                   , 0.264330184628596  , 0.0939345661055091   ,               0.0, 0.16239140433990942   , 0.2767956919763764  , 0.0                   , 0.529680079980005   , 0.3515370903304821  ,                    0.0, 0.22006737777112884
PL_CTDD_50                        ,  25.845306685685763 , 2.3384733899222307e-38 , 0.33231315689028484 , 0.7199490524923507    , 0.2098862172606269 , 0.0737621675559345   ,               0.0, 0.2141887753408189    , 0.3863366484532515  , 0.22830709521785167   , 0.21275931017245697 , 0.27861172283165225 ,                    0.0, 0.2200339253360052
PL_CKSAAP_157                     ,  20.96959143144504  , 2.417248156814436e-31  , 0.23690541230939743 , 0.11735879166652069   , 0.24235723486474883, 0.11653355714602309  ,               0.0, 0.1723771365539401    , 0.27541865585016806 , 0.03721630680796685   , 0.40177455636090986 , 0.43323484792148503 ,                    0.0, 0.22000358391574495
BAS_DPEP_BAS_DPEP_LR              ,   9.361759856517333 , 1.7870162956680983e-13 , 0.2631308985545675  , 0.609051427235435     , 0.2452662086732503 , 0.08745339020404891  ,               0.0, 0.07283431348040842   , 0.30590756743834496 , 0.19313972524727546   , 0.4187078230442389  , 0.3281069497214214  ,                    0.0, 0.21978272982194821
PL_CTDD_164                       ,  12.660857738589486 , 1.0573975771990014e-18 , 0.4252447108762518  , 0.2703697386367536    , 0.23938385573207385, 0.06634705019482325  ,               0.0, 0.1011256885453862    , 0.4943759010620323  , 0.08573846920039223   , 0.38446638340414907 , 0.25180528445611283 ,                    0.0, 0.2195852877780121
PL_AAIndex1_303                   ,  23.65889995153364  , 3.0014099779481024e-35 , 0.23141338345967677 , 0.0                   , 0.24524474023185922, 0.11683804176789468  ,               0.0, 0.1954392701210347    , 0.26903379875072386 , 0.0                   , 0.4185828542864287  , 0.4343355922327359  ,                    0.0, 0.21956525256515383
PL_AAIndex1_453                   ,  28.103182950304525 , 1.6632454372540495e-41 , 0.2735197892215302  , 0.0                   , 0.21585444396736797, 0.13992122571313123  ,               0.0, 0.23355116667808914   , 0.3179853594793828  , 0.0                   , 0.24750062484378899 , 0.517783758702011   ,                    0.0, 0.21947015161721198
BAS_DPEP_BAS_DPEP_VT              ,   7.793967053653195 , 5.722845432579086e-11  , 0.24772330914699037 , 0.7667869748478051    , 0.24673679690854441, 0.0793538416822283   ,               0.0, 0.05938972474873282   , 0.2879951967450822  , 0.243160132334845     , 0.4272681829542613  , 0.29882621986290747 ,                    0.0, 0.21943990944097147
PEP_VHSE3                         ,  27.685011426351085 , 6.299239673766451e-41  , 0.2047321521451524  , 0.0                   , 0.22172606268784886, 0.15351779891918696  ,               0.0, 0.22996514169533558   , 0.23801505252015404 , 0.0                   , 0.28167958010497385 , 0.5669368177861657  ,                    0.0, 0.21943276535110487
PL_CKSAAP_340                     ,  22.820444104084395 , 4.844736142444419e-34  , 0.1936797069049625  , 0.2960389343262222    , 0.2540253327608416 , 0.09053538444919447  ,               0.0, 0.18824910186791477   , 0.2251658331535016  , 0.09387857228706645   , 0.4696950762309424  , 0.3392486869027572  ,                    0.0, 0.21937287840703043
PL_CTD_164                        ,  12.87128473221475  , 4.943840390451832e-19  , 0.13027128835715907 , 0.8175937630602161    , 0.28050665521683127, 0.04588848671149356  ,               0.0, 0.10293020275298188   , 0.15144923362215296 , 0.25927175883670417   , 0.6238440389902524  , 0.17784540026815046 ,                    0.0, 0.21922343907837363
PL_CKSAAP_216                     ,  26.27828715860947  , 5.759966945552027e-39  , 0.1867966977405331  , 0.1596955658172354    , 0.2731429798196651 , 0.06545013007673996  ,               0.0, 0.2179017942912       , 0.21716386682528727 , 0.050641959489614904  , 0.5809797550612348  , 0.24856282277920447 ,                    0.0, 0.2192083664077569
PL_CKSAAP_349                     ,  21.218289385568216 , 1.0429173274739391e-31 , 0.21709187435568733 , 0.0                   , 0.25991841992271364, 0.10288500267234979  ,               0.0, 0.17450984293292518   , 0.25238407028434623 , 0.0                   , 0.5039990002499377  , 0.38389387102305805 ,                    0.0, 0.21913113074837787
BAS_DPEP_BAS_DPEP_WM              ,   7.589406262995131 , 1.214977028947475e-10  , 0.2560569725615087  , 0.7050978303933876    , 0.2334800343495062 , 0.10334853895316581  ,               0.0, 0.05763551609565075   , 0.29768364731090036 , 0.22359754060963102   , 0.35009997500624834 , 0.38556960400763474 ,                    0.0, 0.2190977138383442
BAS_AAC_BAS_AAC_Y                 ,  15.821735437806009 , 1.3069539767486942e-23 , 0.1932753658837294  , 0.012089703296213707  , 0.2511056247316445 , 0.13627554382893736  ,               0.0, 0.12823175805881654   , 0.22469575921349527 , 0.00383383384150445   , 0.4526993251687079  , 0.5046042307180038  ,                    0.0, 0.21901081783342133
PEP_ProtFP3                       ,   9.206548768466982 , 3.161550209679935e-13  , 0.23906815646241242 , 0.08770186063646013   , 0.23785959639330184, 0.15172157273350015  ,               0.0, 0.07150330262130723   , 0.27793299303548014 , 0.02781163052829186   , 0.3755936015996     , 0.5604432689709211  ,                    0.0, 0.21888079945926672
BAS_DPEP_BAS_DPEP_EI              ,  10.359585261038502 , 4.594366800861646e-15  , 0.28866550323357476 , 0.1200839825659249    , 0.2569128381279519 , 0.09900436539125745  ,               0.0, 0.0813911534947885    , 0.33559328221286816 , 0.03808050742883468   , 0.48650337415646083 , 0.36986495427536237 ,                    0.0, 0.21857221192805243
PL_AAIndex1_264                   ,  18.566659031673797 , 8.938715264390958e-28  , 0.23834837583503177 , 0.0                   , 0.24376341777586946, 0.1271743423697288   ,               0.0, 0.15177081803664413   , 0.27709619909747896 , 0.0                   , 0.4099600099975005  , 0.4717024188951521  ,                    0.0, 0.21842157433779597
PL_CKSAAP_53                      ,  13.40670484852293  , 7.178816630696483e-20  , 0.1529326330155194  , 0.3710813923759986    , 0.25846930012881064, 0.11065024702572827  ,               0.0, 0.10752169165972945   , 0.1777945881867494  , 0.1176757084261323    , 0.49556360909772557 , 0.41196605573607925 ,                    0.0, 0.21842027551773602
BAS_DPEP_BAS_DPEP_ME              ,   6.212239242534382 , 1.903998253411221e-08  , 0.28423833671528476 , 0.3814270922019084    , 0.24957063117217687, 0.09873331309827803  ,               0.0, 0.045825636517752     , 0.33044640000445386 , 0.12095649151359167   , 0.4437640589852536  , 0.36888507139091764 ,                    0.0, 0.21831294306866145
BAS_DPEP_BAS_DPEP_CR              ,   9.162967811992875 , 3.710977100880504e-13  , 0.27448841457046624 , 0.746275094736679     , 0.24084370974667238, 0.07676400488772221  ,               0.0, 0.07112957464191032   , 0.319111452332331   , 0.23665549461163918   , 0.3929642589352662  , 0.28946368424091873 ,                    0.0, 0.2182207441270109
BAS_REDN_BAS_REDN_HGF             ,   5.192152095457006 , 7.753893448805358e-07  , 0.3620637392911892  , 0.8276037312862664    , 0.20852297123228852, 0.102890118050824    ,               0.0, 0.03707789119205025   , 0.4209237240955571  , 0.262446076187357     , 0.20482379405148698 , 0.38391236366061976 ,                    0.0, 0.2181973081978452
PL_CKSAAP_110                     ,  21.900490367309583 , 1.0492330646394573e-32 , 0.14699971103125575 , 0.0                   , 0.29960283383426356, 0.058121122832456275 ,               0.0, 0.18036004942392464   , 0.17089716282934236 , 0.0                   , 0.7350037490627339  , 0.22206768163981605 ,                    0.0, 0.2180547738259695
BAS_DPEP_BAS_DPEP_NV              ,   6.934288068042908 , 1.3507437479052064e-09 , 0.3439649009316912  , 0.49239223477773664   , 0.23936238729068265, 0.08394801108647025  ,               0.0, 0.05201755772406      , 0.3998825934399505  , 0.15614527228109087   , 0.3843414146463382  , 0.31543463116971715 ,                    0.0, 0.21797024487685945
BAS_DPEP_BAS_DPEP_FV              ,  15.843981153890645 , 1.2081792897921026e-23 , 0.35267953935425966 , 0.8056877529013062    , 0.21146414770287678, 0.07737903150180908  ,               0.0, 0.12842252593531986   , 0.41001395336611973 , 0.25549617695961874   , 0.22194451387153213 , 0.29168707090183665 ,                    0.0, 0.21792737350573785
PL_CKSAAP_333                     ,  10.165261409223717 , 9.362407364663185e-15  , 0.17560847157772663 , 0.3337212843266603    , 0.2848218119364534 , 0.07099812095910257  ,               0.0, 0.07972473159029193   , 0.20415679290042696 , 0.10582823433579017   , 0.6489627593101723  , 0.2686194002348875  ,                    0.0, 0.21788198639526146
PL_AAIndex1_542                   ,  12.331154705943279 , 3.487146705183696e-18  , 0.185921662788187   , 0.0                   , 0.2819450407900387 , 0.09633723705829152  ,               0.0, 0.0982983240687688    , 0.21614657917428867 , 0.0                   , 0.6322169457635594  , 0.360223001516493   ,                    0.0, 0.21781414175385164
PL_CTDC_1                         ,  11.003757649870336 , 4.358236430739522e-16  , 0.17766300475339225 , 0.0                   , 0.2687097466723916 , 0.12330798832217071  ,               0.0, 0.0869152462348006    , 0.20654532746418103 , 0.0                   , 0.5551737065733569  , 0.4577251375567012  ,                    0.0, 0.21772656963817327
PL_CTDD_73                        ,  13.10217822169859  , 2.1493548790100963e-19 , 0.26523324720520325 , 0.8709865784950178    , 0.2070523829969944 , 0.11299787634057666  ,               0.0, 0.10491022715496959   , 0.3083516907441068  , 0.2762034549827338    , 0.19626343414146463 , 0.4204529855434399  ,                    0.0, 0.2176969654277858
PL_CKSAAP_337                     ,  22.14326984207187  , 4.648976549519803e-33  , 0.19176635258978525 , 0.0                   , 0.2760304851867754 , 0.08050894996866616  ,               0.0, 0.18244200195279717   , 0.22294142861789307 , 0.0                   , 0.5977880529867532  , 0.30300205924474444 ,                    0.0, 0.21769559046703132
PL_CKSAAP_292                     ,  17.19421225374048  , 1.0519616464118414e-25 , 0.16563613127946653 , 0.0                   , 0.2775332760841563 , 0.09822238226961048  ,               0.0, 0.14000141684299305   , 0.1925632689962949  , 0.0                   , 0.6065358660334916  , 0.36703800207214066 ,                    0.0, 0.21768975899082002
BAS_DPEP_BAS_DPEP_ND              ,   9.02311876418849  , 6.206416256163206e-13  , 0.3223337745152066  , 0.4219224555232039    , 0.2363997423787033 , 0.09638172702614049  ,               0.0, 0.06993030077816283   , 0.37473493765582416 , 0.1337982040454305    , 0.36709572606848284 , 0.36038383748487945 ,                    0.0, 0.21765716767212995
PL_CKSAAP_13                      ,  21.486538134388866 , 4.220491874794127e-32  , 0.14653434355595696 , 0.04829711457325969   , 0.2848218119364534 , 0.07807453286968564  ,               0.0, 0.1768102069217709    , 0.17035614148553369 , 0.01531576977211432   , 0.6489627593101723  , 0.2942013823618096  ,                    0.0, 0.21760770997523346
PL_AAIndex1_111                   ,  21.1709511010957   , 1.2237098091104145e-31 , 0.22188335649791613 , 0.0                   , 0.23345856590811506, 0.14139348532041654  ,               0.0, 0.17410389403149293   , 0.2579544941859296  , 0.0                   , 0.3499750062484379  , 0.5231061338598837  ,                    0.0, 0.21752325472095735
PL_CKSAAP_64                      ,  12.894387665196437 , 4.548229273568117e-19  , 0.15004658520569336 , 0.06775821975481103   , 0.28047445255474457, 0.10207263222997266  ,               0.0, 0.10312832168289839   , 0.17443936130209087 , 0.021487190344650284  , 0.6236565858535368  , 0.3809570654215849  ,                    0.0, 0.21727808743412688
PL_AAIndex1_369                   ,  19.348883354339993 , 6.049628155029479e-29  , 0.18488139056545938 , 0.0                   , 0.25544224989265774, 0.12134803609938778  ,               0.0, 0.15847877351070166   , 0.21493719195721772 , 0.0                   , 0.47794301424643804 , 0.4506397016936661  ,                    0.0, 0.2169997802346706
PL_CTD_257                        ,  20.83740882764019  , 3.781613358602199e-31  , 0.16449367743475518 , 0.0                   , 0.28341562902533274, 0.07928662942799057  ,               0.0, 0.17124360619049434   , 0.19123508869338854 , 0.0                   , 0.6407773056735815  , 0.29858324041112516 ,                    0.0, 0.2169732068280982
PL_CTD_136                        ,  13.15038177081779  , 1.8065727454718497e-19 , 0.1661641325274248  , 0.306419994596708     , 0.25843709746672394, 0.1102846321936009   ,               0.0, 0.10532359612319728   , 0.1931771063610992  , 0.09717056872407995   , 0.4953761559610099  , 0.41064431920929056 ,                    0.0, 0.21694862439644616
PL_AAIndex1_261                   ,  20.44360508688477  , 1.438901425705708e-30  , 0.1692144717014905  , 0.0                   , 0.24086517818806352, 0.14717224342000537  ,               0.0, 0.1678665468458031    , 0.19672333313160076 , 0.0                   , 0.39308922769307664 , 0.5439969593640349  ,                    0.0, 0.2169460111724192
PL_CKSAAP_282                     ,  15.377502355321683 , 6.295711023481716e-23  , 0.1566390085846514  , 0.02517877632876344   , 0.2760519536281666 , 0.10431701377269904  ,               0.0, 0.12442224248756548   , 0.18210350188937546 , 0.00798458344359174   , 0.5979130217445638  , 0.38907074354511983 ,                    0.0, 0.21691568218503607
PL_CTDD_64                        ,   5.55962115510045  , 2.0515958802141644e-07 , 0.40646105543344513 , 0.016262561251776074  , 0.2702125375697725 , 0.05729797078177352  ,               0.0, 0.040229117788763875  , 0.47253862396658913 , 0.005157112308630802  , 0.5639215196200953  , 0.21909189937694173 ,                    0.0, 0.21682304551017015
PL_CKSAAP_398                     ,  25.16601001704581  , 2.129585870553486e-37  , 0.10529033616055994 , 0.8635596500452807    , 0.23936238729068265, 0.08273935121792116  ,               0.0, 0.2083634747526436    , 0.1224071775172502  , 0.2738482599104154    , 0.3843414146463382  , 0.3110651971196007  ,                    0.0, 0.216670920657708
BAS_REDN_BAS_REDN_GSG             ,  20.90277823758861  , 3.030628971615318e-31  , 0.17628650983617256 , 0.0                   , 0.2701803349076857 , 0.09587629224711526  ,               0.0, 0.17180418079626064   , 0.2049450584952724  , 0.0                   , 0.5637340664833792  , 0.3585566369704477  ,                    0.0, 0.21650665712422668
PL_CKSAAP_71                      ,  18.47935423206854  , 1.208623827671157e-27  , 0.1722076635737273  , 0.16259383217723475   , 0.25991841992271364, 0.10517823378231446  ,               0.0, 0.15102213675500428   , 0.20020312227663078 , 0.051561045043694576  , 0.5039990002499377  , 0.39218414553071934 ,                    0.0, 0.21649490830933113
BAS_DPEP_BAS_DPEP_GH              ,  11.080071718453505 , 3.2986847454118144e-16 , 0.3776934502761775  , 0.8404076665591833    , 0.2085015027908974 , 0.07997083114831594  ,               0.0, 0.08756967663189594   , 0.439094326231021   , 0.2665064041500056    , 0.20469882529367678 , 0.30105670244269456 ,                    0.0, 0.21648765579154897
BAS_DPEP_BAS_DPEP_WG              ,   3.507571663463775 , 0.000295082654066528   , 0.28008264456636    , 1.439525294187436     , 0.21889222842421638, 0.05993740743207354  ,               0.0, 0.022631791521097705  , 0.3256151252158088  , 0.45649596630596123   , 0.2651837040739813  , 0.22863374375603113 ,                    0.0, 0.2164267218121467
PL_CTD_212                        ,  12.132974011626988 , 7.153070797342548e-18  , 0.20169821808257637 , 0.5902214543198229    , 0.2584370974667239 , 0.07534561447770093  ,               0.0, 0.09659882785678668   , 0.23448789780761656 , 0.18716844657899787   , 0.4953761559610095  , 0.2843360519639032  ,                    0.0, 0.21632789669471894
BAS_DPEP_BAS_DPEP_SI              ,   9.84504261072206  , 3.029483805215121e-14  , 0.28270920099539376 , 1.0570958163664734    , 0.21584370974667239, 0.0821273278578516   ,               0.0, 0.0769786990519737    , 0.3286686757199836  , 0.3352216026482475    , 0.24743814046488377 , 0.3088526675415608  ,                    0.0, 0.21619329757110825
PL_CKSAAP_352                     ,  20.51914373816299  , 1.1131542898074777e-30 , 0.1365424874841472  , 0.4452945581845645    , 0.25995062258480034, 0.08637790324730947  ,               0.0, 0.16851432766092472   , 0.15873992916720914 , 0.14120986303612743   , 0.5041864533866534  , 0.3242189499197282  ,                    0.0, 0.21614492052844048
BAS_REDN_BAS_REDN_DH.1            ,   9.850925752998917 , 2.964787676775356e-14  , 0.21792461480014413 , 0.005735518441445599  , 0.2760304851867755 , 0.09802055278921641  ,               0.0, 0.07702914986933794   , 0.2533521876930985  , 0.0018188225269575964 , 0.5977880529867534  , 0.3663083670218681  ,                    0.0, 0.21604943001633592
PL_AAIndex1_503                   ,  24.291803640889764 , 3.7272082792487963e-36 , 0.1929059742935615  , 0.0                   , 0.22459209961356805, 0.15512385245031288  ,               0.0, 0.20086672826129934   , 0.22426631636432331 , 0.0                   , 0.29836290927268183 , 0.5727428722170416  ,                    0.0, 0.21603980435255768
BAS_DPEP_BAS_DPEP_RL              ,   6.601662186450207 , 4.5770794611660084e-09 , 0.25438333766952503 , 0.8846246164416739    , 0.23491841992271362, 0.08290936849876636  ,               0.0, 0.049165128390697116  , 0.2957379329102007  , 0.28052828993778084   , 0.35847288177955505 , 0.3116798276830569  ,                    0.0, 0.2159306767835484
PL_AAIndex1_415                   ,  16.26184575103828  , 2.7680382244163675e-24 , 0.20416322755576521 , 0.0                   , 0.22609489051094891, 0.16789640810572568  ,               0.0, 0.13200591887086205   , 0.23735363898737882 , 0.0                   , 0.30711072231942027 , 0.6189170201638596  ,                    0.0, 0.21589788339025348
PL_AAIndex1_324                   ,  20.47382536633773  , 1.2984490838548717e-30 , 0.16760548327530334 , 0.0                   , 0.2540253327608416 , 0.12458671843226195  ,               0.0, 0.16812570049662937   , 0.19485277464456963 , 0.0                   , 0.4696950762309424  , 0.4623478829868518  ,                    0.0, 0.21583690572649886
