Feature,CV_Accuracy
PL_SOCN_Grantham_0,0.26722842421640186
PL_AAIndex1_296,0.26721768999570633
DS.1,0.2672176899957063
PL_CKSAAP_379,0.2672176899957063
PL_CKSAAP_277,0.2672176899957063
PL_CKSAAP_318,0.2672069557750107
SG.1,0.26719622155431516
PL_CTD_4,0.26719622155431516
PL_CKSAAP_115,0.267174753112924
PL_CKSAAP_284,0.26585444396736796
PL_AAIndex1_64,0.2658544439673679
PL_CKSAAP_48,0.2658222413052812
PL_CTD_61,0.2658115070845857
PL_CTD_158,0.2658115070845857
PL_CTDD_111,0.2658115070845856
PL_AAIndex1_347,0.2658007728638901
PL_CTD_120,0.2657900386431945
PL_CKSAAP_167,0.2657900386431945
PL_CKSAAP_317,0.2657793044224989
PL_APAAC_1,0.2657793044224989
PL_CKSAAP_188,0.2657793044224989
PL_CTD_281,0.2657793044224989
PL_CTDC_18,0.2657793044224989
PL_CKSAAP_105,0.26577930442249886
PL_CKSAAP_176,0.26577930442249886
PL_CKSAAP_164,0.26577930442249886
PL_CTD_220,0.26577930442249886
PL_AAIndex1_289,0.2657685702018034
PL_CKSAAP_149,0.26576857020180333
PL_CTDD_1,0.26576857020180333
PL_CKSAAP_137,0.26576857020180333
PL_CTDC_5,0.26575783598110775
PL_CTD_134,0.26573636753971663
PL_CKSAAP_10,0.2657363675397166
Helix,0.26571489909832546
PL_CTDD_180,0.26438385573207385
PL_CTDD_80,0.26437312151137826
PL_CKSAAP_274,0.2643623872906827
PL_CKSAAP_132,0.26434091884929156
PL_CKSAAP_193,0.26434091884929156
GH.1,0.26434091884929156
PL_CKSAAP_392,0.2643409188492915
PL_AAIndex1_545,0.2643409188492915
PL_CTD_253,0.264330184628596
GGF,0.264330184628596
PL_AAIndex1_311,0.264330184628596
PL_CTD_86,0.264330184628596
PL_CKSAAP_295,0.264330184628596
PL_CKSAAP_151,0.2643194504079004
PL_CTDD_110,0.2643194504079004
PL_PAAC_18,0.2643194504079004
PL_AAIndex1_28,0.2643194504079004
PL_AAIndex1_195,0.2643194504079004
PL_CKSAAP_72,0.2643194504079004
PL_AAIndex1_254,0.2643194504079004
PL_CKSAAP_155,0.2643087161872048
PL_CTD_168,0.2643087161872048
PL_PAAC_1,0.26430871618720475
PL_CTDT_9,0.2642979819665093
PL_CKSAAP_11,0.2642979819665092
PL_CTDD_132,0.2642979819665092
PL_CKSAAP_222,0.2642979819665092
PL_CTDD_60,0.2642979819665092
PL_CTD_123,0.26427651352511805
PL_CKSAAP_280,0.26427651352511805
PL_AAIndex1_480,0.26426577930442247
L,0.2629347359381709
PL_CTD_49,0.26290253327608415
PL_AAIndex1_411,0.26290253327608415
PL_AAIndex1_284,0.26290253327608415
PL_CKSAAP_230,0.26289179905538856
PL_CTD_21,0.26288106483469303
PL_AAIndex1_226,0.262881064834693
PL_CKSAAP_328,0.262881064834693
PL_CKSAAP_12,0.26287033061399745
PL_CTD_271,0.26287033061399745
PL_CKSAAP_227,0.2628703306139974
PL_CKSAAP_45,0.2628703306139974
PL_AAIndex1_374,0.2628703306139974
PL_CTDD_49,0.26287033061399734
PL_CTDD_152,0.26285959639330186
PL_AAIndex1_161,0.26285959639330186
PL_CKSAAP_273,0.26285959639330186
PL_CKSAAP_261,0.26285959639330186
PL_CTD_151,0.26285959639330186
PL_CKSAAP_376,0.26285959639330186
PL_CTD_183,0.26285959639330186
PL_AAIndex1_7,0.26285959639330186
GDG,0.2628488621726063
PL_AAIndex1_104,0.2628488621726063
PL_CTDC_20,0.2628488621726063
PL_CTD_229,0.2628488621726063
PL_CKSAAP_150,0.26283812795191064
PL_AAIndex1_397,0.26283812795191064
PL_CTD_3,0.2628273937312151
PL_CKSAAP_225,0.2628273937312151
PL_CTD_217,0.2628273937312151
ProtFP7,0.26282739373121505
PL_CKSAAP_19,0.26282739373121505
PL_CKSAAP_326,0.2628166595105196
PL_AAIndex1_468,0.26281665951051947
PL_AAIndex1_228,0.262805925289824
PL_CTD_17,0.26280592528982394
PL_AAIndex1_59,0.2627951910691284
PL_AAIndex1_291,0.2614534134821812
PL_CKSAAP_88,0.2614426792614856
PL_CTDD_6,0.26143194504079004
PL_CTDD_19,0.26142121082009445
PL_AAIndex1_237,0.26141047659939887
PL_CKSAAP_68,0.26141047659939887
PL_AAIndex1_350,0.26141047659939887
PL_CTD_0,0.26141047659939887
PL_CTD_154,0.26139974237870334
PL_CTD_295,0.26139974237870334
PL_CTD_274,0.2613997423787033
PL_CTD_40,0.2613997423787033
PL_CTD_232,0.2613997423787033
PL_CKSAAP_248,0.2613997423787033
PL_CKSAAP_200,0.26138900815800775
PL_CTD_159,0.26138900815800775
PL_CTDC_1,0.26138900815800775
PL_CTD_221,0.26138900815800775
PL_CKSAAP_263,0.26138900815800775
PL_AAIndex1_335,0.26137827393731217
PL_CTD_257,0.26137827393731217
PL_CKSAAP_240,0.26137827393731217
PL_CKSAAP_331,0.2613675397166166
PL_APAAC_11,0.2613675397166166
PL_CTD_201,0.2613675397166166
PL_CTD_64,0.2613675397166166
PL_AAIndex1_413,0.2613675397166166
PL_CKSAAP_300,0.2613675397166166
PL_CTD_39,0.2613675397166165
PL_CKSAAP_125,0.2613675397166165
PL_CKSAAP_26,0.2613675397166165
PL_CKSAAP_370,0.2613675397166165
PL_CTDD_176,0.2613675397166165
SVGER2,0.2613675397166165
PL_CTDT_3,0.261356805495921
PL_CTD_88,0.261356805495921
GSG,0.2613460712752254
PL_AAIndex1_252,0.2613460712752254
PL_CTD_270,0.2613460712752254
PL_AAIndex1_159,0.2613460712752254
PL_CKSAAP_351,0.2613460712752254
PL_CTD_28,0.2613353370545298
PL_CTD_184,0.2613353370545298
PL_CKSAAP_233,0.2613353370545298
PL_CKSAAP_195,0.2613138686131387
PL_CTD_163,0.2600150279089738
PL_CTD_135,0.2599828252468871
PL_CKSAAP_275,0.25998282524688704
PL_CKSAAP_234,0.2599613568054959
PL_AAIndex1_290,0.2599506225848004
PL_CKSAAP_352,0.25995062258480034
PL_CTD_231,0.25993988836410475
PL_CTD_33,0.25993988836410475
PL_CTD_51,0.25993988836410475
PL_AAIndex1_439,0.25992915414340917
PL_AAIndex1_340,0.25992915414340917
PL_CKSAAP_349,0.25991841992271364
PL_CKSAAP_327,0.25991841992271364
PL_CKSAAP_71,0.25991841992271364
PL_AAIndex1_46,0.25991841992271364
PL_CKSAAP_270,0.2599184199227136
PL_AAIndex1_541,0.2599184199227136
PL_CKSAAP_324,0.25990768570201805
PL_CKSAAP_136,0.25990768570201805
PL_QSO_SW_20,0.25990768570201805
PL_CTD_273,0.25990768570201805
PL_CKSAAP_122,0.2598969514813224
PL_CKSAAP_264,0.2598969514813224
PL_CKSAAP_237,0.2598969514813224
PL_AAIndex1_202,0.2598969514813224
PL_CKSAAP_252,0.2598969514813224
PL_CTDD_28,0.25988621726062694
PL_AAIndex1_373,0.2598862172606269
PL_CKSAAP_314,0.25988621726062683
PL_CTD_157,0.25988621726062683
SVGER7,0.2598754830399313
PL_CTD_137,0.2598647488192357
PL_QSO_SW_0,0.2598647488192357
PL_CTD_127,0.2598647488192357
PL_CKSAAP_346,0.2598647488192357
PL_CTDD_35,0.2584907685702018
PL_QSO_SW_19,0.2584800343495062
PL_QSO_SW_8,0.2584800343495062
PL_AAIndex1_106,0.25846930012881064
PL_CTD_32,0.25846930012881064
PL_CTD_199,0.25846930012881064
PL_CKSAAP_53,0.25846930012881064
PL_CKSAAP_190,0.25846930012881064
Z5,0.25846930012881064
PL_CKSAAP_294,0.25846930012881064
PL_CKSAAP_272,0.25846930012881064
PL_CKSAAP_253,0.2584585659081151
PL_CTDD_140,0.25845856590811506
PL_AAIndex1_117,0.25845856590811506
PL_CTD_103,0.25845856590811506
PL_AAIndex1_345,0.25845856590811506
PL_CTDD_161,0.25845856590811506
VHSE8,0.25845856590811506
PL_CKSAAP_390,0.2584478316874195
PL_CTD_189,0.2584478316874195
PL_CKSAAP_173,0.2584478316874195
PL_CTDD_51,0.25844783168741947
PL_CTD_15,0.25843709746672394
PL_CKSAAP_223,0.25843709746672394
PL_AAIndex1_497,0.2584263632460283
PL_AAIndex1_546,0.2584263632460283
PL_AAIndex1_534,0.2584263632460283
PL_CKSAAP_278,0.2584156290253327
PL_CTD_256,0.2584156290253327
PL_CTD_25,0.2584156290253327
PL_AAIndex1_400,0.2584156290253327
PL_AAIndex1_170,0.25840489480463724
PL_CTDD_22,0.25840489480463724
PL_CKSAAP_391,0.2584048948046372
PL_CKSAAP_259,0.2583941605839416
PL_CKSAAP_296,0.2583941605839416
PL_CTDD_47,0.258383426363246
PL_CKSAAP_130,0.2570094461142121
PL_CKSAAP_387,0.25699871189351653
PL_AAIndex1_346,0.25699871189351653
PL_CKSAAP_299,0.256987977672821
PL_CKSAAP_334,0.25698797767282094
PL_CTDT_6,0.25698797767282094
FG.1,0.2569772434521254
PL_AAIndex1_165,0.2569772434521254
PL_CKSAAP_6,0.25697724345212536
KF2,0.25697724345212536
PL_CTD_282,0.25697724345212536
PL_AAIndex1_537,0.25696650923142983
HG.1,0.25696650923142983
PL_CKSAAP_356,0.25696650923142983
PL_CKSAAP_213,0.25695577501073424
PL_CTD_119,0.2569557750107342
PL_AAIndex1_47,0.2569557750107342
SS.1,0.2569557750107342
PL_PAAC_11,0.2569557750107342
PL_CTDT_34,0.2569557750107342
PL_CKSAAP_75,0.25694504079003866
PL_CKSAAP_378,0.2569450407900386
PL_CTD_11,0.2569450407900386
PL_CTD_18,0.2568913696865608
PL_AAIndex1_310,0.255538857878918
PL_AAIndex1_103,0.255538857878918
PL_CKSAAP_179,0.25553885787891795
PL_CKSAAP_206,0.2555281236582224
PL_AAIndex1_98,0.2555281236582224
PL_AAIndex1_272,0.2555281236582224
PL_CTD_228,0.2555281236582224
PL_CTD_152,0.2555281236582224
PL_CKSAAP_99,0.2555281236582224
PL_CKSAAP_119,0.25550665521683125
PL_CTD_53,0.25550665521683125
PL_CTD_101,0.2554959209961357
PL_AAIndex1_331,0.2554959209961357
GGD,0.2554959209961357
PL_AAIndex1_544,0.2554959209961357
SVGER1,0.2554959209961357
PL_CTDD_169,0.2554959209961357
PL_AAIndex1_81,0.2554959209961357
PL_CKSAAP_0,0.2554959209961357
PL_AAIndex1_495,0.25549592099613566
PL_CKSAAP_127,0.2554851867754401
PL_CTDT_35,0.2554851867754401
PL_AAIndex1_97,0.2554744525547445
PL_CKSAAP_106,0.25546371833404896
PL_AAIndex1_329,0.25546371833404896
PL_AAIndex1_292,0.25410047230571065
PL_AAIndex1_267,0.25410047230571065
PL_CKSAAP_94,0.254089738085015
PL_CTD_98,0.254089738085015
BLOSUM7,0.2540790038643194
PL_CTD_235,0.2540790038643194
PL_CTD_247,0.2540790038643194
PL_CTD_176,0.2540682696436239
PL_CKSAAP_199,0.2540682696436239
PL_CTD_148,0.2540682696436239
PL_CKSAAP_250,0.2540575354229283
PL_CTD_24,0.2540575354229283
PL_CTD_136,0.2540575354229283
PL_AAIndex1_227,0.2540468012022327
PL_CKSAAP_191,0.2540468012022327
PL_CKSAAP_310,0.2540468012022327
PL_AAIndex1_36,0.2540468012022327
PL_AAIndex1_496,0.2540468012022327
PL_MoreauBroto_0,0.25404680120223266
PL_CTD_276,0.25403606698153713
PL_AAIndex1_505,0.25403606698153713
PL_CKSAAP_36,0.25403606698153713
PL_CKSAAP_128,0.25403606698153713
PL_AAIndex1_118,0.25403606698153713
PL_CKSAAP_171,0.2540253327608416
PL_CKSAAP_340,0.2540253327608416
PL_AAIndex1_324,0.2540253327608416
PL_CTDT_7,0.2540253327608416
SGG,0.2540253327608416
PL_AAIndex1_153,0.25401459854014596
PL_CKSAAP_312,0.25401459854014596
PL_CKSAAP_138,0.25400386431945043
PL_AAIndex1_398,0.2540038643194504
PL_CKSAAP_18,0.25399313009875485
PL_AAIndex1_270,0.25399313009875485
PL_CKSAAP_189,0.2539931300987548
PL_AAIndex1_369,0.25398239587805926
PL_CTDT_0,0.2526298840704165
PL_CKSAAP_276,0.2526298840704165
PL_CTD_41,0.2526191498497209
PL_CTD_182,0.2526191498497209
PL_CTD_248,0.2526084156290253
PL_CTDD_23,0.2526084156290253
PL_CTDD_21,0.2525869471876342
PL_CTD_84,0.2525869471876342
PL_CTD_254,0.25257621296693855
PL_CKSAAP_315,0.25257621296693855
PL_CTD_121,0.25257621296693855
PL_AAIndex1_437,0.25257621296693855
KF9,0.252565478746243
PL_CTDD_187,0.252565478746243
PL_CKSAAP_184,0.252565478746243
PL_CKSAAP_180,0.252565478746243
PL_CTDD_77,0.252565478746243
PL_CTD_129,0.2525547445255475
PL_CTD_198,0.25254401030485185
PL_CKSAAP_161,0.25254401030485185
PL_CTD_200,0.25254401030485185
PL_CTD_173,0.25253327608415627
PL_CTDT_1,0.25253327608415627
PL_CTD_16,0.25252254186346074
PL_CTDD_105,0.25117003005581795
InstabilityIndex,0.2511485616144268
PL_CTDD_48,0.2511485616144268
PL_CTDD_133,0.25113782739373125
PL_CTD_289,0.2511378273937312
PL_CTDD_125,0.25112709317303566
PL_AAIndex1_109,0.2511163589523401
PL_CKSAAP_290,0.2511163589523401
PL_CTD_211,0.2511163589523401
PL_AAIndex1_550,0.2511163589523401
PL_CTD_81,0.2511056247316445
SVGER11,0.2511056247316445
PL_CKSAAP_302,0.2510948905109489
PL_CTDD_32,0.2510948905109489
PL_AAIndex1_382,0.2510948905109489
PL_CTDD_57,0.2510948905109489
PL_CTDC_19,0.2510841562902534
HD.1,0.2510841562902534
PL_CKSAAP_229,0.2510841562902534
PL_AAIndex1_500,0.2510841562902533
PL_AAIndex1_362,0.25107342206955774
PL_CKSAAP_219,0.25106268784886215
PL_CTD_302,0.24969944182052384
PL_Geary_6,0.24968870759982825
PL_Moran_6,0.2496779733791327
PL_AAIndex1_441,0.2496779733791327
PL_CTDD_188,0.24967797337913264
PL_CTDD_78,0.24967797337913264
PL_CTD_141,0.24966723915843708
PL_QSO_SW_13,0.24966723915843708
PL_CTD_206,0.2496565049377415
PL_CKSAAP_210,0.2496565049377415
PL_CKSAAP_20,0.24964577071704594
PL_AAIndex1_414,0.24964577071704594
PL_CKSAAP_90,0.24964577071704594
PL_CKSAAP_271,0.24964577071704594
PL_CTD_252,0.24964577071704594
PL_CKSAAP_226,0.24963503649635035
PL_CTD_142,0.24963503649635035
PL_CTD_31,0.24963503649635035
PL_CKSAAP_365,0.24963503649635035
PL_CTD_268,0.24963503649635035
PL_CKSAAP_363,0.24963503649635035
PL_CTDD_46,0.2496243022756548
PL_AAIndex1_58,0.2496243022756548
PL_CKSAAP_28,0.2496243022756548
PL_CTD_67,0.2496243022756548
PL_AAIndex1_0,0.2496243022756548
PL_CKSAAP_286,0.2496243022756548
PL_AAIndex1_232,0.2496243022756548
PL_CTD_288,0.2496243022756548
PL_CKSAAP_124,0.24962430227565474
PL_CTD_299,0.24962430227565474
PL_CTD_213,0.24962430227565474
PL_CTD_215,0.24961356805495924
PL_CKSAAP_51,0.2496135680549592
PL_AAIndex1_176,0.2496135680549592
PL_CKSAAP_91,0.24960283383426365
PL_AAIndex1_328,0.24960283383426365
PL_CKSAAP_319,0.24959209961356804
PL_CTDD_17,0.24959209961356804
PL_CKSAAP_304,0.2495813653928725
PL_AAIndex1_384,0.24958136539287246
PL_CTD_166,0.24958136539287246
PL_CKSAAP_50,0.24957063117217687
PL_CTD_100,0.24957063117217687
PL_CTD_275,0.24957063117217687
PL_CTD_87,0.24954916273078576
PL_CTDD_137,0.24823958780592528
PL_CKSAAP_371,0.24820738514383858
PL_AAIndex1_444,0.24820738514383853
PL_CKSAAP_4,0.24819665092314297
PL_CTDC_29,0.24819665092314294
PL_CTDC_23,0.24819665092314294
PL_AAIndex1_303,0.24818591670244744
PL_AAIndex1_61,0.24818591670244744
PL_AAIndex1_156,0.24818591670244738
PL_CTD_112,0.24818591670244738
PL_CKSAAP_35,0.24818591670244738
PL_CTD_122,0.24817518248175183
PL_CTDD_4,0.24817518248175183
PL_CTD_313,0.24816444826105627
PL_CTDD_69,0.24816444826105624
PL_CTD_186,0.24816444826105624
PL_CTDD_136,0.24816444826105624
PL_CTD_75,0.24815371404036068
PL_AAIndex1_306,0.24815371404036068
EE,0.24815371404036068
PL_AAIndex1_82,0.24815371404036068
PL_Geary_0,0.24815371404036068
PL_Moran_0,0.24815371404036068
PL_AAIndex1_532,0.24815371404036063
PL_QSO_Grantham_22,0.24815371404036063
PL_CTD_190,0.2481429798196651
PL_CTD_219,0.2481429798196651
PL_CKSAAP_215,0.2481429798196651
PL_CTD_260,0.24813224559896954
PL_CKSAAP_86,0.2481322455989695
PL_CKSAAP_231,0.2481322455989695
PL_CKSAAP_330,0.2481322455989695
PL_CTD_212,0.24812151137827393
DH.1,0.24811077715757834
PL_CKSAAP_359,0.24811077715757834
PL_CTD_10,0.24676899957063117
PL_CKSAAP_338,0.24674753112924003
PL_CTD_80,0.24672606268784886
PL_CTDD_147,0.24672606268784886
PL_CTDD_117,0.24672606268784886
GF.1,0.24671532846715327
PL_CTD_297,0.24670459424645771
PL_CTD_47,0.24670459424645771
PL_AAIndex1_42,0.24670459424645771
Sheet,0.2467045942464577
PL_AAIndex1_349,0.2467045942464577
PL_CTDC_35,0.2467045942464577
T1,0.24669386002576213
PL_QSO_SW_14,0.24669386002576213
DGG,0.24669386002576213
PL_CTD_26,0.24669386002576213
PL_CTD_2,0.24669386002576207
PL_AAIndex1_352,0.24668312580506657
PL_CTDD_182,0.24668312580506657
PL_PAAC_20,0.24668312580506652
PL_CTD_316,0.246672391584371
PL_CKSAAP_207,0.246672391584371
PL_CKSAAP_61,0.246672391584371
AF4,0.246672391584371
PL_CTD_50,0.246672391584371
PL_CTDC_7,0.246672391584371
PL_CTDD_157,0.24666165736367543
PL_CTD_180,0.24666165736367543
PL_AAIndex1_18,0.24666165736367537
PL_CTD_57,0.24666165736367537
PL_CTD_5,0.24666165736367537
PL_AAIndex1_116,0.2466401889222843
ST8,0.24664018892228423
PL_CKSAAP_306,0.24664018892228423
PL_AAIndex1_201,0.24664018892228418
PL_CTD_179,0.24662945470158865
PL_CTD_35,0.2452876771146415
PL_CTD_204,0.24528767711464144
PL_CTD_236,0.24527694289394592
PL_CTD_233,0.2452662086732503
PL_AAIndex1_175,0.24525547445255474
PL_CTDD_99,0.24525547445255474
PL_CKSAAP_84,0.24525547445255472
PL_AAIndex1_255,0.24525547445255472
PL_CTD_131,0.24525547445255472
PL_AAIndex1_4,0.24524474023185922
PL_AAIndex1_271,0.24524474023185916
PL_AAIndex1_455,0.2452340060111636
PL_CKSAAP_103,0.2452340060111636
PL_CTD_214,0.2452340060111636
PL_CTD_250,0.2452340060111636
PL_CTD_139,0.24522327179046802
PL_AAIndex1_141,0.24522327179046802
VSTPV1,0.24521253756977246
PL_CTDD_12,0.2452125375697724
F4,0.2452125375697724
PL_CTD_239,0.24520180334907687
PL_CTDD_102,0.24520180334907687
PL_AAIndex1_360,0.24520180334907682
PL_CTD_46,0.24520180334907682
PL_CTD_150,0.2451803349076857
PL_CKSAAP_369,0.24518033490768568
SGS,0.24515886646629453
PL_CTD_73,0.2437956204379562
PL_AAIndex1_268,0.24378488621726063
PL_CKSAAP_347,0.24378488621726063
PL_CTD_203,0.24378488621726063
BLOSUM10,0.2437848862172606
PL_CTD_107,0.2437848862172606
PL_AAIndex1_431,0.24377415199656505
PL_CTD_251,0.2437634177758695
PL_CTD_246,0.2437634177758695
PL_CTD_90,0.2437634177758695
PL_CTD_207,0.2437634177758695
PL_CKSAAP_394,0.24376341777586946
PL_CKSAAP_266,0.2437526835551739
PL_CTD_175,0.2437526835551739
PL_AAIndex1_490,0.2437526835551739
PL_CKSAAP_22,0.2437526835551739
PL_CKSAAP_30,0.2437526835551739
PL_CKSAAP_313,0.2437526835551739
PL_AAIndex1_23,0.24375268355517385
F5,0.24375268355517385
PL_CTD_149,0.24374194933447835
PL_CTDD_179,0.2437419493344783
PL_CKSAAP_211,0.2437419493344783
PL_CTDD_154,0.2437419493344783
PL_CTD_263,0.2437419493344783
PL_CTDD_160,0.24373121511378276
PL_AAIndex1_157,0.2437312151137827
VSTPV4,0.2437204808930872
PL_CKSAAP_123,0.24372048089308715
PL_CTD_202,0.2437097466723916
PL_AAIndex1_305,0.24235723486474883
PL_CKSAAP_157,0.24235723486474883
PL_CTDD_0,0.2423357664233577
PL_CTD_68,0.2423357664233577
PL_CKSAAP_97,0.2423357664233577
PL_CTD_56,0.24231429798196652
PL_CTDC_28,0.24231429798196652
PL_CTDD_66,0.2423142979819665
PL_CKSAAP_244,0.24230356376127093
PL_CTD_185,0.24230356376127093
S.1,0.24230356376127093
PL_Geary_7,0.24230356376127093
PL_AAIndex1_432,0.24230356376127093
PL_Moran_7,0.24230356376127093
PL_CKSAAP_251,0.24230356376127093
PL_AAIndex1_263,0.24229282954057538
PL_CKSAAP_209,0.24229282954057538
PL_CKSAAP_134,0.24229282954057538
PL_CTD_140,0.24229282954057538
PL_AAIndex1_531,0.2422820953198798
PL_CTD_72,0.2422820953198798
PL_AAIndex1_458,0.24228209531987974
PL_CTD_298,0.24227136109918423
PL_CTD_279,0.24227136109918418
PL_AAIndex1_533,0.24227136109918418
PL_AAIndex1_14,0.24227136109918418
PL_CKSAAP_238,0.24226062687848865
PL_CKSAAP_141,0.24226062687848865
PL_AAIndex1_89,0.2422606268784886
PL_CTD_287,0.2422606268784886
KF6,0.24224989265779304
PL_AAIndex1_459,0.24224989265779304
PL_CTDD_112,0.24224989265779304
PL_CKSAAP_34,0.2422284242164019
PL_AAIndex1_337,0.24088664662945472
PL_CTD_326,0.24087591240875908
PL_CTDD_25,0.24086517818806358
PL_CTDD_26,0.24086517818806352
PL_CTDT_12,0.24085444396736796
PL_CTD_216,0.24085444396736796
PL_MoreauBroto_6,0.24084370974667238
PL_CTD_9,0.24083297552597682
PL_CTD_242,0.24083297552597682
PL_AAIndex1_366,0.24083297552597682
PL_AAIndex1_470,0.24083297552597682
PL_CKSAAP_344,0.24083297552597682
PL_CKSAAP_89,0.24083297552597682
PL_CKSAAP_281,0.24083297552597677
PL_CTD_243,0.24083297552597677
PL_AAIndex1_74,0.24082224130528124
BLOSUM3,0.24082224130528124
PL_CTDT_20,0.24081150708458568
PL_CKSAAP_373,0.24081150708458568
PL_CTD_324,0.24081150708458568
PL_AAIndex1_71,0.24081150708458568
PL_CTD_261,0.24081150708458568
PL_CKSAAP_311,0.24081150708458568
PL_CKSAAP_204,0.24081150708458568
PL_CKSAAP_78,0.24081150708458562
PL_CTDD_122,0.24080077286389007
PL_CTDD_72,0.24080077286389007
PL_CTD_238,0.24080077286389007
PL_CTDD_41,0.24080077286389007
PL_PAAC_21,0.24080077286389007
PL_CTD_29,0.24079003864319454
PL_AAIndex1_428,0.24079003864319454
PL_AAIndex1_330,0.24079003864319448
PL_CKSAAP_135,0.24077930442249892
PP2,0.24077930442249892
PL_AAIndex1_26,0.24076857020180334
PL_AAIndex1_149,0.24075783598110778
PL_CKSAAP_95,0.24075783598110778
PL_CTDD_131,0.24075783598110773
PL_Geary_5,0.2394482610562473
PL_Moran_5,0.2394482610562473
PL_CTD_133,0.2393945899527694
PL_CKSAAP_25,0.23938385573207385
PL_AAIndex1_32,0.23938385573207385
PL_CKSAAP_1,0.23938385573207385
PL_CTDD_164,0.23938385573207385
PL_CTD_71,0.2393731215113783
PL_CTD_111,0.23937312151137827
PL_CTD_277,0.23937312151137827
PL_CTDD_194,0.23937312151137827
PL_CTDD_9,0.23937312151137827
PL_CTD_178,0.23937312151137827
PL_CKSAAP_187,0.23937312151137827
PL_CTDT_19,0.2393623872906827
PL_CKSAAP_398,0.23936238729068265
PL_CKSAAP_236,0.23936238729068265
PL_CKSAAP_133,0.23936238729068265
PL_CKSAAP_217,0.23935165306998712
PL_AAIndex1_79,0.23934091884929157
ProtFP3,0.23933018462859595
PL_CTDD_10,0.23933018462859595
PL_CKSAAP_23,0.23933018462859595
PL_CKSAAP_350,0.2393087161872048
PL_CKSAAP_235,0.23930871618720478
PL_CTD_296,0.23929798196650923
PL_AAIndex1_282,0.23792400171747535
PL_CTD_8,0.2379240017174753
PL_CTD_226,0.2379240017174753
PL_AAIndex1_266,0.23791326749677974
PL_AAIndex1_261,0.23791326749677974
PL_AAIndex1_368,0.23791326749677974
PL_CTD_291,0.23791326749677974
PL_CTD_305,0.23790253327608415
PL_AAIndex1_273,0.23790253327608415
PL_CTD_330,0.23790253327608415
PL_MoreauBroto_7,0.2378917990553886
PL_AAIndex1_132,0.23789179905538854
PL_CTD_27,0.237881064834693
ST1,0.237881064834693
PL_AAIndex1_551,0.237881064834693
FD.1,0.23788106483469296
PL_AAIndex1_385,0.23787033061399745
PL_CKSAAP_37,0.23787033061399745
F3,0.2378703306139974
A,0.2378703306139974
PL_CTD_218,0.2378703306139974
PL_AAIndex1_236,0.23785959639330184
PL_CKSAAP_201,0.23785959639330184
PL_CTD_334,0.23785959639330184
GSF,0.23785959639330184
PL_CTDD_86,0.23785959639330184
PL_CTDD_87,0.23785959639330184
PL_CTDD_100,0.23784886217260626
F.1,0.2378381279519107
Aromaticity,0.2378381279519107
PL_Geary_2,0.23649635036496353
PL_CTDC_38,0.23646414770287674
KF1,0.2364426792614856
PL_AAIndex1_264,0.23643194504079004
PL_CKSAAP_360,0.23643194504079004
PL_CTD_265,0.23643194504079004
PL_CTD_307,0.23643194504079004
PL_CTD_169,0.23643194504079004
PL_CTDD_33,0.23643194504079004
PL_CTDD_106,0.23643194504079004
PL_CKSAAP_389,0.23642121082009443
PL_CKSAAP_381,0.2364104765993989
PL_CTD_113,0.2364104765993989
PL_CTD_230,0.2364104765993989
PL_CTD_118,0.23641047659939884
PL_CTDT_13,0.23641047659939884
PL_CKSAAP_358,0.23641047659939884
PL_CTD_54,0.2363997423787033
PL_AAIndex1_456,0.2363997423787033
PL_CTD_92,0.2363997423787033
PL_Motif_0,0.2363997423787033
PL_AAIndex1_493,0.23638900815800773
PL_CTD_210,0.23637827393731214
PL_AAIndex1_338,0.23637827393731214
PL_AAIndex1_8,0.2363675397166166
PL_AAIndex1_108,0.236356805495921
PL_CTD_317,0.2350579647917561
PL_Moran_2,0.2350257621296694
PL_CTD_43,0.23500429368827827
PL_MoreauBroto_2,0.23498282524688707
PL_AAIndex1_121,0.23497209102619152
PL_CKSAAP_298,0.23496135680549593
LA,0.23496135680549593
PL_CTD_13,0.23496135680549593
PL_CKSAAP_59,0.23496135680549593
PL_CKSAAP_224,0.23496135680549593
PL_CKSAAP_139,0.23496135680549593
PD1,0.23495062258480032
PL_AAIndex1_260,0.23495062258480032
PL_CTD_162,0.2349398883641048
PL_CTD_22,0.2349398883641048
GFG,0.2349398883641048
PL_CKSAAP_395,0.23492915414340917
PL_CTD_167,0.23492915414340917
PL_CKSAAP_85,0.23491841992271362
PL_CKSAAP_146,0.23491841992271362
I,0.23491841992271362
PL_CTD_55,0.23490768570201803
PL_CTD_45,0.23490768570201803
PL_CKSAAP_228,0.23489695148132245
PL_CTDD_30,0.23487548303993133
PL_AAIndex1_229,0.23487548303993128
PL_CTD_240,0.23354443967367972
PL_CKSAAP_367,0.23352297123228852
PL_CKSAAP_198,0.23352297123228852
PL_CTDD_104,0.2335015027908974
PL_Moran_3,0.2335015027908974
PL_Geary_3,0.2335015027908974
PL_AAIndex1_187,0.23350150279089738
PL_CTDD_142,0.23350150279089738
PL_CTD_34,0.23349076857020182
PL_CKSAAP_399,0.23349076857020182
PL_AAIndex1_409,0.23349076857020182
PL_CTD_195,0.23349076857020182
PL_CKSAAP_39,0.23349076857020176
PL_CTD_306,0.2334800343495062
PL_AAIndex1_25,0.2334800343495062
PL_CTD_181,0.2334800343495062
PL_CTD_42,0.23346930012881068
