Feature,ReliefF_score
ST1,0.18645214036082894
L,0.18601281379545456
PL_QSO_Grantham_7,0.18594850943039415
HGD,0.18593785009929814
PL_CKSAAP_45,0.18582459371872112
PL_AAIndex1_176,0.18576886635198245
PL_AAIndex1_537,0.18576221132264828
PL_AAIndex1_286,0.18573739093770697
PL_PAAC_3,0.18565037528866452
PL_AAIndex1_24,0.18550405992247987
KF9,0.18525135108124402
V,0.18515612163900447
PL_AAIndex1_361,0.18512294974181087
PL_CTDD_87,0.1849766856109084
PL_AAIndex1_306,0.18494655370213953
PL_AAIndex1_453,0.18479934271567813
PL_AAIndex1_337,0.18478136356419714
K,0.18467822309621612
PL_CKSAAP_318,0.18467066832359438
PL_AAIndex1_328,0.18459905251049236
PL_CTDD_93,0.18450010296863256
PL_AAIndex1_368,0.18449978097499134
PL_AAIndex1_333,0.18448639844072848
PL_AAIndex1_281,0.18442322863532687
EE,0.18437356318095607
FF.1,0.18435424834906447
PL_AAIndex1_312,0.18429242469384774
PL_PAAC_13,0.1842679406886269
PL_AAIndex1_412,0.18420918665053485
PL_QSO_Grantham_19,0.18418140481640966
E2,0.18406965953433707
PL_CTD_249,0.18397519755964897
EA,0.18390403922379234
PL_AAIndex1_377,0.1838833869472731
PL_AAIndex1_384,0.18382512075029506
PL_CKSAAP_122,0.18377925660123243
PL_AAIndex1_400,0.1837141574232611
PL_ATC_atoms_2,0.1834942134932973
PL_AAIndex1_505,0.18345559111085855
DSG,0.1832744254452528
PL_AAIndex1_422,0.18323937724489475
H.1,0.18323713008832987
PL_AAIndex1_87,0.18323713008832984
PL_CKSAAP_56,0.18315651296876126
PL_AAIndex1_423,0.18314272042097796
VSTPV1,0.18309678998736775
PL_CKSAAP_86,0.18297544367488328
PL_CTDD_57,0.18297412072222707
PL_QSO_Grantham_16,0.18285908664148562
IL,0.18276695823538805
PL_CKSAAP_94,0.18269612714992717
GHD,0.1826817178470628
PL_CTDT_33,0.1825773670510296
PL_AAIndex1_200,0.18233604703600959
PL_CTDD_23,0.18228691665291658
PL_CKSAAP_213,0.18223313306665057
E4,0.18218648059993858
KF8,0.18213488034225375
PL_AAIndex1_172,0.18195845565757202
PL_CTDD_58,0.18192801023860966
GM,0.18191288208320375
I,0.18177025088336496
KF6,0.181616107031237
PL_CKSAAP_367,0.1815916563837961
PL_CKSAAP_33,0.18148968290633635
PL_CKSAAP_81,0.18148362322240968
PL_AAIndex1_273,0.18148320808537402
PL_AAIndex1_162,0.18129960497560663
PL_CKSAAP_258,0.1812215491133097
GDF,0.1812174070802921
DGF,0.18118321832883888
GFS,0.18113027339739549
PL_AAIndex1_28,0.18112651722529746
PL_AAIndex1_153,0.1809839286965924
PL_CTDD_62,0.18075667276023735
GV,0.18064069454314452
LF,0.18056412000819538
Z3,0.18053725073435264
PL_CKSAAP_132,0.1804598637534816
PL_CKSAAP_270,0.18032604685536385
PL_CTDD_42,0.18029942588283426
PL_CKSAAP_5,0.1802431059461459
PL_AAIndex1_479,0.18019891779151695
PL_AAIndex1_411,0.17994051885853465
PL_CKSAAP_53,0.1799237554053276
PL_AAIndex1_284,0.17991703576663
PL_AAIndex1_409,0.17985288967979468
PL_AAIndex1_391,0.17977130487917048
PL_QSO_SW_19,0.17970976812767028
ST8,0.17966270114050722
PL_APAAC_15,0.17956548772954173
GE,0.17947613030352266
Y,0.17947020299786762
BLOSUM4,0.17902201613742674
PL_AAIndex1_62,0.17887929175606831
PL_AAIndex1_18,0.1788653045793471
BLOSUM10,0.17870589198624143
LV,0.1786525124257525
PL_CTDT_13,0.17845393644931246
PL_AAIndex1_175,0.17843793250255785
PL_APAAC_5,0.17836416078293574
PL_CKSAAP_155,0.1782687202381706
PL_APAAC_7,0.17813597906247552
PL_QSO_Grantham_17,0.1779452512698215
PL_CTDD_163,0.17789269606196217
AE,0.17788224249328063
SDG,0.17787798349412395
PL_AAIndex1_159,0.17775047044960526
PL_AAIndex1_252,0.17775047044960526
PL_CTDT_20,0.17773775518610982
PL_QSO_SW_16,0.17766797227102274
PL_CKSAAP_55,0.17758504851493767
PL_CKSAAP_104,0.17749847124155058
PL_AAIndex1_417,0.17747530268685893
PL_CTDD_157,0.17737158605110498
SD.1,0.17732361372656977
PL_CKSAAP_383,0.177170890217589
PL_CKSAAP_64,0.17695271410350702
VF,0.17685081187523122
PL_AAIndex1_416,0.17667465857916217
PL_AAIndex1_132,0.17632952342775962
PL_AAIndex1_542,0.17629223572219677
PL_CTDC_29,0.17620882271111304
PL_CTDC_23,0.17620882271111304
PL_PAAC_7,0.1760848939874899
PL_PAAC_5,0.17585784298973967
PL_CKSAAP_100,0.1757328563592457
SGH,0.17561756688852462
PL_AAIndex1_26,0.17558074272069213
PL_AAIndex1_32,0.17555951598146044
SGF,0.17550566666487036
PL_AAIndex1_497,0.17542584512605874
PL_CTDD_128,0.1753386292433
PL_AAIndex1_280,0.17533355254359898
PL_CKSAAP_375,0.17532390842525755
PL_CKSAAP_71,0.17528524243247298
PL_AAIndex1_59,0.1751757818453374
PL_AAIndex1_71,0.17511413502789774
KF2,0.17499010336113882
PL_CKSAAP_62,0.17479515439462384
SV4,0.17473074124369833
PL_PAAC_15,0.17466936137301348
PL_AAIndex1_413,0.17442268635660377
PL_CTDD_15,0.17438152284111297
T5,0.17430483431114982
PL_CKSAAP_158,0.1742370355903054
ED,0.17390111405010641
PRIN2,0.17388922968745957
PL_CKSAAP_172,0.17387716417367577
PL_CKSAAP_49,0.17380569734562398
T,0.17378476699178436
PP3,0.17374749671023412
PL_CKSAAP_303,0.17371834890218302
PL_CKSAAP_260,0.1735582669442342
PL_CTDT_29,0.17345121934867735
ProtFP5,0.1733863085414554
PL_AAIndex1_222,0.1732984053450528
PL_CKSAAP_203,0.17326001126169416
PL_CTDD_173,0.1731201080669793
PL_CKSAAP_24,0.1731180535786037
PL_CKSAAP_78,0.17302251456751927
PL_CTDD_72,0.17294529201910513
PL_CTDD_122,0.17294529201910513
PL_CKSAAP_262,0.17283353147063368
PL_CTDT_1,0.17282315332869272
PL_CKSAAP_227,0.17275377877552434
PL_CKSAAP_133,0.17272248253265773
PL_CKSAAP_353,0.17255821502330093
PL_CTDD_51,0.17250341361291893
PL_CTDC_1,0.17249896800673703
PL_AAIndex1_547,0.1723960271810267
PL_CKSAAP_160,0.17218686451318396
PL_AAIndex1_480,0.17217489232686298
LE,0.1721274620532095
PL_AAIndex1_545,0.17196306744134518
PL_CKSAAP_150,0.17194873515817122
InstabilityIndex,0.17192281881835916
GGH,0.17190789908855894
F4,0.17182743417203744
KG,0.17172645796077898
PL_CKSAAP_345,0.1716481808343565
PL_CKSAAP_277,0.17162887495518128
PL_AAIndex1_189,0.1714753344641819
PL_CTDD_162,0.17127784277719077
PL_CTDT_31,0.17119669453964978
PL_CKSAAP_10,0.17115395189208443
PL_CTDD_46,0.1710808644287092
PL_CKSAAP_7,0.1710123047232968
PL_AAIndex1_369,0.17097352525641238
GD,0.17094181210929624
PL_QSO_SW_21,0.170939009898484
FD,0.17091916836546278
PL_CKSAAP_183,0.17074547893293718
PL_CKSAAP_79,0.17066806671896498
PL_CKSAAP_184,0.17051084101513148
PL_CKSAAP_41,0.17046732472732362
PL_QSO_SW_5,0.1703415487524827
ND,0.17033550768163513
PL_CTDD_167,0.17029727739721323
PL_AAIndex1_551,0.17027702831571587
PL_AAIndex1_491,0.17022329939535727
BLOSUM5,0.1702172174409479
ProtFP3,0.1701586264054015
W,0.17008557467471677
PL_CTD_86,0.17001870904563673
PL_CKSAAP_111,0.16996500617226062
AI,0.16986094035464985
PL_AAIndex1_439,0.16974511712540902
PL_CKSAAP_108,0.16973503740038412
PL_CTD_208,0.16970796799203394
PL_QSO_Grantham_18,0.1695215336166814
PL_CKSAAP_244,0.1695127775990321
PL_CKSAAP_139,0.16938059692195165
PL_CTDD_52,0.1693722508631112
PL_CTDC_30,0.16935201159622718
PL_CTDD_80,0.16934531739282302
FGF,0.16932403059354867
PL_CKSAAP_317,0.16930982952236315
PL_AAIndex1_51,0.16930185915032353
PL_CKSAAP_390,0.16926012167005158
E3,0.16900423762767897
PL_CKSAAP_57,0.16899666507188443
PL_AAIndex1_498,0.16885844110592577
EM,0.16885466099021487
HG,0.16881546914333154
PL_CKSAAP_61,0.16878263915745434
PL_QSO_SW_20,0.16870538521516737
PL_CTDD_28,0.16859869816493805
PL_CTD_127,0.16856850616061472
PL_CTDT_23,0.168512258955317
PL_CKSAAP_299,0.16845233956736322
PL_CKSAAP_149,0.16841406629953423
PL_AAIndex1_539,0.1678309967824865
PL_CKSAAP_347,0.16774995006453383
SGD,0.16762360568620208
PL_CTDD_83,0.16744869005524818
SDF,0.16740599724018526
EL,0.1673966011939428
PL_CKSAAP_236,0.1673898854348079
PL_CTDD_97,0.16735315906812537
PL_CKSAAP_109,0.16734959843947148
Helix,0.16708915912314573
PL_CKSAAP_355,0.1670178993207488
FI,0.1668601077307684
PL_AAIndex1_468,0.16678737668670615
PL_CTDT_35,0.16675237194868928
PL_AAIndex1_258,0.16674809838314578
PL_APAAC_12,0.16672154406495598
PL_CTD_85,0.1666773193829984
LY,0.16664573524594928
PL_CTDT_21,0.1666443373065379
PL_CTDD_176,0.1665995854893566
PL_AAIndex1_156,0.16656697057494543
PL_CKSAAP_217,0.1663549510677673
PL_AAIndex1_318,0.1663467717601555
FGS,0.16625575370455295
YE,0.16613351821354416
FL,0.16603849500148232
PL_CTD_264,0.16579895285678842
PL_CKSAAP_221,0.1657803419621836
PL_CKSAAP_67,0.16551878710235796
PL_AAIndex1_41,0.16540935974134838
PL_CKSAAP_170,0.1653769824513893
WE,0.1649618705839574
FG,0.164933277309697
PS,0.16458002131389085
PL_QSO_SW_8,0.16452354391934915
PL_CTD_273,0.16450257736011495
PL_CTDT_14,0.16448153718729946
PL_CTDD_117,0.16431821998837007
PL_CTDD_147,0.16431821998837007
PL_CKSAAP_65,0.16422085734856898
PL_CKSAAP_234,0.16417592360451874
PL_CKSAAP_291,0.16417555261279124
PL_CTDD_161,0.16417033647973284
SGG,0.16405541468254353
PL_CKSAAP_379,0.1640215493249341
PL_CKSAAP_243,0.16383009205456425
FV,0.16379825207713788
HF.1,0.16377449593943302
PL_CKSAAP_259,0.16372770097200523
PL_CKSAAP_278,0.16371322899831414
PL_AAIndex1_376,0.16363940996923212
PL_CKSAAP_376,0.16362233963677286
PL_CKSAAP_107,0.163548301106404
MSWHIM3,0.16345560767073933
PL_AAIndex1_544,0.1634048818067064
PL_CKSAAP_157,0.16333225142321423
PL_SOCN_SW_2,0.16327987341107614
PL_CKSAAP_174,0.16326710614193454
PL_SOCN_Grantham_2,0.16321417364438962
PL_CKSAAP_87,0.16319285346868828
PL_AAIndex1_92,0.16318944741308405
S,0.1630919750974799
PL_SOCN_SW_0,0.16307932596426836
PL_AAIndex1_285,0.16305801221037405
KL,0.16290042466417004
PL_CKSAAP_187,0.162894641230646
VK,0.16282895805252154
PL_PAAC_12,0.16279610803468622
PL_CKSAAP_60,0.16279244067175042
HHD,0.16277383190388034
PL_AAIndex1_315,0.16276961723303274
PL_CTDD_2,0.16276871959643424
PL_CKSAAP_8,0.16276318820832522
PL_CKSAAP_197,0.1626594454949627
PL_AAIndex1_80,0.1625608770131335
PL_CKSAAP_116,0.16249197613235403
GS.1,0.16248184854063122
DH.1,0.16246318819104075
PL_AAIndex1_74,0.1624578378214805
PL_CTDD_31,0.1624190007332785
PL_CKSAAP_83,0.1623556552996726
GW,0.16233641073280666
PL_SOCN_Grantham_0,0.16231937162703483
PL_AAIndex1_116,0.16225586978209217
PL_CKSAAP_42,0.16202206939275715
PL_CKSAAP_166,0.16200765033987008
FDS,0.1618816991958783
PL_CKSAAP_322,0.16174527663300897
PL_CTDD_92,0.16170966184744978
PL_AAIndex1_123,0.16170161841690484
PL_CTD_122,0.1616894449666126
PL_CTD_152,0.16163188149260985
FK,0.1615679135942167
PL_AAIndex1_136,0.16152086389461473
GHF,0.16150699051341744
GK,0.16149108912160307
PL_CTDD_16,0.16135861230198004
PL_AAIndex1_332,0.16126071230896205
PL_CKSAAP_292,0.16110357752662177
PL_APAAC_14,0.16106774435069468
PL_CTDD_111,0.1610257564637184
PL_CTD_232,0.16098191258981764
PL_CTDC_33,0.16097825755489567
PL_CTDD_118,0.16092835695321034
PL_CTDD_148,0.16092835695321034
PL_CTD_79,0.16085109141944764
PL_CTDD_53,0.16081414467349733
EV,0.16080205718665483
PL_AAIndex1_300,0.16069993504809235
PL_CKSAAP_124,0.16068668614972123
PL_CTDD_136,0.16064176708879915
PY,0.16057831499285907
IR,0.16026475437830173
PL_CKSAAP_310,0.16022004590604644
SS,0.16018862817986249
PL_CTD_82,0.1601778489598188
PL_CTDD_90,0.1601466457278047
PL_AAIndex1_206,0.16011060682539047
PL_CTD_136,0.15992064752701518
PL_CTDD_138,0.1598819662464441
N,0.1598779326343854
PL_CTDD_41,0.159876862544515
PL_CTD_236,0.15967745773875713
PL_CKSAAP_267,0.15964928393958508
PL_CKSAAP_295,0.15961592192998617
PL_AAIndex1_63,0.15955987547952974
S.1,0.1594998447164282
PL_CTDD_13,0.15943488233713823
SL,0.15934626545545316
PL_SOCN_SW_1,0.15927970802965347
PL_SOCN_Grantham_1,0.15925051806590215
YQ,0.159250221251093
PL_CKSAAP_255,0.15916074333799085
PL_AAIndex1_202,0.15910885610916592
PL_CKSAAP_308,0.1591048304215085
GSF,0.15908236357031497
PL_CKSAAP_80,0.15905215702778364
PL_PAAC_14,0.1587472473838309
PL_AAIndex1_98,0.15873297236212763
PL_QSO_SW_13,0.15871628890214654
PL_APAAC_11,0.15871281474624963
PL_CKSAAP_162,0.15866455349043013
PL_AAIndex1_133,0.1586361859328119
PL_AAIndex1_22,0.15861970772396292
PL_AAIndex1_188,0.15861122913882394
PL_AAIndex1_442,0.15843987797285533
PL_AAIndex1_456,0.15841691524463125
PL_AAIndex1_441,0.15841341168461817
PL_CTD_183,0.15829216716035702
PL_CKSAAP_269,0.15822550195217414
PL_CTD_148,0.1581845208711668
FE,0.15816492069349386
PL_AAIndex1_375,0.15815808364273348
AF,0.15806201337883846
PL_CTD_285,0.15794440174502156
PL_CTD_24,0.15791592022809464
GDH,0.15782474216764758
PL_AAIndex1_94,0.15781717750933205
PL_CKSAAP_266,0.15780137036075206
PL_AAIndex1_493,0.15774390781196862
SS.1,0.15753395049094507
PL_AAIndex1_440,0.15748240683361994
HGG,0.15739896814132662
PL_AAIndex1_469,0.1573519766934856
PL_CKSAAP_398,0.15721067260887564
PL_CTD_74,0.15718655725016564
PL_CKSAAP_85,0.15717814522716325
PL_AAIndex1_455,0.15715251019955587
PL_AAIndex1_93,0.15713814018223585
PL_CTD_104,0.15710675304383764
PL_Entropy_0,0.15696443472256885
GT,0.15695878017443643
PL_CTD_197,0.15692950300094297
PL_AAIndex1_550,0.15689986736419856
PL_QSO_SW_14,0.15664732509128013
P,0.15659630230016708
PL_CKSAAP_154,0.15659243716681842
PL_AAIndex1_470,0.15658247875459616
PL_CTDD_108,0.15657111456856226
AC,0.15638119892416114
AT,0.15630402996232148
PL_CTDC_38,0.15629791352529296
GHH,0.156238836449352
PL_AAIndex1_546,0.15620653102683163
DSH,0.15618717282129566
PL_AAIndex1_540,0.15617875476837548
PL_AAIndex1_341,0.15615917159282555
PL_QSO_Grantham_15,0.1560788117610549
PL_CTD_259,0.1560675993481395
PL_CTD_31,0.15597689600321382
VH,0.15592878783366287
QD,0.1559244167977218
PL_QSO_Grantham_21,0.1559189297649914
ProtFP8,0.15583623280349304
PL_AAIndex1_458,0.1557711661226933
PL_AAIndex1_249,0.1557402806439811
MD,0.15564198905403942
PL_CKSAAP_145,0.15563707294701576
GHG,0.1556103624792211
PL_CKSAAP_119,0.15550650162828028
PL_CKSAAP_115,0.15549060975145773
PL_CKSAAP_311,0.15536359307979364
PL_PAAC_11,0.1553519797781621
RL,0.15534021257956263
PL_CKSAAP_48,0.1552957149616664
TT,0.1552759589568821
PL_CTDC_28,0.15518385647311997
PL_APAAC_6,0.15512000494519912
PL_AAIndex1_207,0.1551123408732394
IM,0.15506791547313528
PL_CTD_295,0.1550254760972825
LI,0.15500865792470486
PL_QSO_Grantham_11,0.1550022216719241
PL_CKSAAP_331,0.1548959489067676
PL_CTDD_102,0.15489373191225003
CT,0.15482085218009514
PL_CKSAAP_72,0.1547939462029872
DDH,0.1547868971293407
DP,0.15478602675043177
PL_CTDD_1,0.15477242318507078
PL_CTDD_101,0.1547659205578032
LG,0.15476523116358146
PL_CKSAAP_40,0.1547520543351151
PL_CTD_124,0.15474808104976623
FR,0.15471592037994847
MolecularWeight,0.15470264376393777
PL_CTDD_21,0.15467456074537317
PL_CKSAAP_195,0.15463370401518153
EP,0.15462897549846621
PL_CKSAAP_240,0.15459887641736172
AF4,0.15459723313390425
PL_CKSAAP_313,0.15457405689429926
PL_CTDD_131,0.1545178169333949
PL_CTDT_19,0.15443648324993825
MT,0.15442510134261622
PL_CTDD_172,0.1543617086275158
PL_CTDD_66,0.15434888824672177
DHF,0.15427986945430228
PL_CKSAAP_159,0.154172450270838
DDS,0.15410469253760817
PL_QSO_SW_11,0.15397712655864781
DL,0.15397587836333368
FH.1,0.1539528526612037
PL_ATC_bonds_1,0.15394013141325139
PL_CKSAAP_156,0.15385183455671797
RD,0.15380183812937967
PL_ATC_bonds_0,0.15376698161416616
PL_CKSAAP_167,0.15373186913838197
PL_AAIndex1_135,0.15371126954966263
PL_CTDC_27,0.1537066805820244
PL_AAIndex1_115,0.1535946055382946
PL_Geary_5,0.15353497396751797
PL_CKSAAP_205,0.15348082243756137
FS,0.15342657075628677
PL_CTDD_105,0.15337061132991953
PL_CTDD_142,0.15336466385892467
PL_CKSAAP_76,0.15335420535409464
GR,0.15318882898886574
PL_Geary_3,0.1531614774963825
GI,0.15316027313851083
LK,0.1531334475400913
CP,0.1530904087401783
PL_AAIndex1_15,0.1530520276685079
EK,0.15301309024428275
Z5,0.15290421161061596
PL_CKSAAP_185,0.15289212413849282
PL_Moran_5,0.15287054660840063
PL_AAIndex1_250,0.15286260147122735
PL_AAIndex1_30,0.1528540194345693
PL_CTDD_86,0.15283008770616896
GFF,0.15279627950436092
PL_CKSAAP_73,0.1527251055402006
PL_CKSAAP_153,0.1526412670462016
PL_CTD_75,0.15263857098384745
HSD,0.1526077839894051
SFD,0.15259667850893507
PL_CTDD_26,0.15256298892079043
GS,0.1525437543200171
PL_CTD_245,0.15253713027022003
PL_PAAC_6,0.15242891661487415
PL_CKSAAP_17,0.15241677809398213
PL_Moran_3,0.15236450862229903
PL_AAIndex1_549,0.1523119772142032
EI,0.15229755187182548
PL_AAIndex1_395,0.1522593975693238
ET,0.15223845011712805
PL_CTD_222,0.1522293689765985
SFG,0.15221546780931136
NG,0.15218918488292027
PL_APAAC_0,0.15206981194464217
BLOSUM8,0.1518969083606878
PL_CTDD_38,0.1518698012150686
SG.1,0.15175178331547642
AS,0.15173122651152768
PL_CTDT_18,0.15164853994010233
DV,0.1516095791743133
PL_CKSAAP_315,0.15137257276921023
PL_APAAC_8,0.15136635898973613
PL_CTD_182,0.15136422628962362
PL_AAIndex1_394,0.15135357490852733
PL_CTDD_193,0.15128362089721914
MK,0.1512519655265594
PL_CTDC_13,0.1512482459557647
RI,0.15119545302748583
PL_CTDT_27,0.15114028437407645
PL_AAIndex1_459,0.1510734586988695
SF.1,0.15102157570104216
LA,0.1509551310770355
PL_PAAC_8,0.15085334356131028
FSG,0.15083638090564358
PL_AAIndex1_134,0.15082361372841105
PL_CKSAAP_102,0.1507910271703558
PL_CTDD_12,0.15071780892619646
PL_CTD_231,0.15055930183164465
PL_CKSAAP_285,0.15051441686220157
PL_ATC_bonds_2,0.15048849612779303
SD,0.15047300115778056
PL_AAIndex1_471,0.15045080788310686
PL_CTDD_76,0.15043556824733856
PL_CTDD_186,0.15043556824733856
PL_AAIndex1_334,0.15041801792176682
PL_CKSAAP_371,0.1503810907394462
BLOSUM3,0.15027318919023291
PL_AAIndex1_201,0.150187850497034
PL_CTDD_153,0.15016695844529063
PL_CKSAAP_151,0.15013926180243137
PL_CKSAAP_245,0.1501344227598462
PL_CTDD_177,0.15005526368398417
PL_CKSAAP_263,0.15004932035022867
PL_QSO_Grantham_14,0.15004235670798813
YK,0.1499817342272568
PL_CKSAAP_152,0.14995529962536552
PL_CTDD_6,0.14991795176151174
DF,0.14991692016645916
KN,0.14988987888915734
ST7,0.14987337428479097
PL_AAIndex1_25,0.14983995929919214
HG.1,0.14970783017953312
SSS,0.14963615306341205
VI,0.1496073154942823
SI,0.14953293817348431
PL_AAIndex1_305,0.14936441555014965
PL_CKSAAP_373,0.14934452737877768
PL_PAAC_0,0.149306463813341
ME,0.14925627588763912
PL_CTDD_166,0.149175850728896
PL_CTD_0,0.14909044104423477
PL_CKSAAP_13,0.14896190607806623
PL_CKSAAP_75,0.14888738626290085
PL_AAIndex1_310,0.14868670539072562
R,0.14861069357626494
TA,0.1485842715366922
YD,0.14858422595049367
KC,0.14857142505700163
GSD,0.14855623067112259
RY,0.14850673082998617
RP,0.14838824836293446
GSG,0.14829390776080495
ST6,0.1482713883459568
PL_CKSAAP_113,0.14825518247910605
PL_CKSAAP_349,0.1481186489538802
PL_CTD_39,0.14810786003833748
HSH,0.14810758945479494
PL_CTD_176,0.14802901106680263
IC,0.14802772566901704
PL_CTDD_98,0.14798444622197732
FGH,0.14792783427284426
PL_AAIndex1_366,0.1479249973379436
IK,0.14784499370185553
PL_AAIndex1_451,0.14784239948802416
PL_CTD_227,0.14768693792096765
PL_CKSAAP_323,0.14767461296018636
ES,0.1474353991639178
VL,0.1473416261339866
PL_CTDD_156,0.14733023569906892
PD,0.14732315094085865
PL_CKSAAP_169,0.14731786533241667
PL_CTDD_126,0.1472992114916056
PL_CTDD_127,0.1472978876088241
HDH,0.14729634568767916
PL_MoreauBroto_1,0.14708506928749188
PL_CKSAAP_280,0.1470178869245363
PL_CKSAAP_175,0.14701468472024015
PL_CTDD_67,0.14700546584053634
AV,0.14696963453168962
PL_AAIndex1_363,0.14694306673405155
IE,0.1469369178795092
PL_CTDD_107,0.146931235435032
HHG,0.14692916182806856
PL_APAAC_17,0.1469079843898163
PL_CTDT_11,0.1467768385710185
PL_CTDD_121,0.14676139994096324
PL_CTDD_71,0.14676139994096324
PL_CTDD_141,0.146752347375842
DE,0.14673203431105
HGH,0.1467137865207725
PL_CKSAAP_306,0.1466775785768105
PL_CTDC_7,0.14666711658479212
PL_CKSAAP_101,0.14665881809667963
PL_CKSAAP_120,0.14659403454608275
HGF,0.14657009816472333
PL_Geary_7,0.14653461100064283
PL_CKSAAP_165,0.14648765574592046
PL_CKSAAP_15,0.1464276812102936
SFS,0.14642197967173673
PL_Moran_7,0.14641176174627285
PL_CKSAAP_296,0.14639634970553186
KF10,0.14639433125873555
PL_CTDD_106,0.14634992176696476
PL_CKSAAP_163,0.1463075591545755
PL_CTD_123,0.14625902946173505
WM,0.14624634806478934
CI,0.14623537279676355
PL_CKSAAP_112,0.1462347266153289
ProtFP7,0.14613470388944003
KK,0.146023064706673
PL_QSO_Grantham_12,0.14594533337492646
EN,0.14590905220659744
PL_CTD_163,0.1458963438728961
PL_PAAC_17,0.14578145642741702
LD,0.14576885847971952
KQ,0.14575174146040648
PL_CTD_164,0.14573439502551158
DSD,0.14573397334096744
NI,0.14563432024972983
PL_MoreauBroto_5,0.1456322607750916
PH,0.14550494287098226
PL_QSO_Grantham_6,0.14550398725149807
PL_CKSAAP_223,0.14537973634459106
PL_CKSAAP_275,0.14531713332771073
PL_CKSAAP_289,0.145241409311041
PL_CKSAAP_354,0.1452369879795298
PL_QSO_SW_10,0.14523679193405994
PF,0.1452161368364974
DHS,0.14520358872899874
NV,0.14519491784216912
PL_CTD_212,0.14515624472537264
PL_CTDC_21,0.14514888735384418
AG,0.14512036741400933
PL_CKSAAP_194,0.14509566622022627
SH.1,0.14509370064300506
PL_CTDD_137,0.14507325485574857
PL_CKSAAP_208,0.14506281114087927
SVGER2,0.1450501201283768
PL_CTD_81,0.14498237981485207
PL_CTDC_19,0.14494191202365014
PL_CTD_115,0.1448851102672562
IF,0.14488481511016837
WK,0.14483791342746372
PL_CKSAAP_235,0.14478219420297006
VW,0.14477490226898326
IT,0.14467232349957623
LN,0.14466692047460758
FS.1,0.14464453090822724
AL,0.144595554834538
PL_AAIndex1_378,0.1445716031094413
YL,0.14455562656678064
YR,0.1445498818624672
PL_AAIndex1_475,0.1445263458955369
SSF,0.14446621684090338
SHG,0.144437376447921
WS,0.14437514468270515
TE,0.144341594751695
PL_CKSAAP_20,0.14429288819554678
PL_CTD_262,0.14429082203846108
HFS,0.144236419308765
SGS,0.14415735108000535
FF,0.1441467605191421
PL_QSO_SW_0,0.14407213399617358
PL_CTD_269,0.14402559571797244
PL_CTD_84,0.14400987600110704
PL_CKSAAP_344,0.1439406219190957
GHS,0.14381976346852574
PL_CKSAAP_14,0.14377707311624313
TV,0.14370915541093054
PL_CTD_8,0.14367062093245506
WI,0.14366794330989704
FSD,0.1436565262632086
ID,0.14365022468557
H,0.1435438690671305
PL_CKSAAP_220,0.14343943418688415
DSS,0.14343344774229347
PL_CKSAAP_273,0.14342564448666653
PL_CTD_268,0.14341551580352846
PL_CTD_252,0.14338368453549963
PL_CTDD_103,0.14329262722112757
NP,0.14328040870003728
PL_CKSAAP_141,0.14325833587753978
PL_CKSAAP_238,0.14322752726761473
PL_CKSAAP_393,0.14318341797737236
PL_CTDD_181,0.14312725644619498
AR,0.14298121663814686
A,0.14292664489960527
HR,0.14279443405192502
AN,0.14274733188340738
PL_CTD_77,0.14269119532382177
PL_AAIndex1_117,0.1426907856459683
PL_CKSAAP_256,0.14264997944626515
PL_CKSAAP_229,0.14252225956691336
PL_CKSAAP_297,0.14240834689918297
PL_CKSAAP_161,0.14240591776241407
PL_CTDD_82,0.14240504742313587
DFF,0.1423288374043982
PRIN3,0.14224654587050573
PL_CKSAAP_189,0.14223918331655958
SVGER11,0.14223663861481625
PL_CTD_37,0.14218069473620987
TC,0.14209079759493645
HHS,0.14201814824762685
PL_CKSAAP_271,0.14198663882845633
DQ,0.1419826287391817
PL_CKSAAP_201,0.14196239610363598
CL,0.14193099989857505
PL_Moran_6,0.14190840674391622
KE,0.14187871507703456
LR,0.14183954142930513
PL_AAIndex1_229,0.14182764761804195
PL_CKSAAP_265,0.14180819534042807
SSD,0.14178552152932192
PL_CTD_126,0.14172069235023926
PL_CTDD_96,0.1417101402151148
MW,0.14167229132000309
PL_Geary_6,0.14161457017644366
PL_CTD_129,0.1415692160815735
PL_CKSAAP_210,0.1415689882807805
PL_CKSAAP_36,0.141559128116405
WT,0.14151260299186808
NA,0.14148751076091898
HH.1,0.14148241753393492
LT,0.141461071246539
PL_CKSAAP_11,0.14130506285040062
PL_CKSAAP_16,0.14128609730280692
PL_CKSAAP_130,0.14127223353853433
PL_CKSAAP_180,0.1412417383226453
PL_CTD_35,0.141231373393543
PL_CTDC_22,0.14121192843159602
PL_CKSAAP_327,0.1411704892351882
PL_CKSAAP_346,0.14112438494912982
VV,0.14111964660852727
PL_QSO_Grantham_22,0.14105696044554825
PL_CKSAAP_302,0.14101808692502382
PL_CTD_225,0.14096784074561397
PL_CTD_26,0.1409675852068274
PL_QSO_Grantham_0,0.14093823852640497
PL_CKSAAP_370,0.14093506905388586
PL_QSO_Grantham_10,0.1409345661846763
PL_AAIndex1_259,0.14086148304115556
PL_CTDC_16,0.14083600274239175
SDD,0.14082850296437946
SSH,0.14081084968641147
IH,0.14076098437082926
PL_AAIndex1_144,0.1406461031840599
RV,0.1406184566409799
FDD,0.14056397776800922
PL_CKSAAP_198,0.14036387651865578
PL_CTDD_56,0.1403340390927232
